#time,ID,x,y,pupile,UserName
8583024166,1,633.960733333333,219.957766666667,0,User1
8583057188,1,633.983741935484,219.410838709677,0,User1
8583090899,1,634.0053125,218.7180625,0,User1
8583124214,1,634.025575757576,218.067272727273,0,User1
8583157355,1,634.044647058824,217.454764705882,0,User1
8583186517,1,634.186457142857,216.877257142857,0,User1
8583219973,1,634.320388888889,216.293611111111,0,User1
8583253121,1,634.447081081081,215.741513513513,0,User1
8583286496,1,634.522552631579,215.21847368421,0,User1
8583319897,1,634.471871794872,214.368153846154,0,User1
8583353334,1,621.304,158.72,0,User1
8583386628,1,612.023,126.389,0,User1
8583420085,1,609.542,126.389,0,User1
8583453466,1,608.715,126.389,0,User1
8583486838,1,608.3015,124.0855,0,User1
8583520116,1,567.789,51.43,0,User1
8583553494,1,567.789,51.43,0,User1
8583586964,1,567.789,51.43,0,User1
8583620292,1,567.789,51.43,0,User1
8583653649,1,567.789,51.43,0,User1
8583687084,1,567.596,51.43,0,User1
8583720331,1,567.409,51.9216666666667,0,User1
8583753633,1,567.275428571429,52.2728571428571,0,User1
8583787087,1,567.17525,52.53625,0,User1
8583820424,1,567.097333333333,52.3773333333333,0,User1
8583853752,1,567.2686,52.2502,0,User1
8583887206,1,567.600909090909,52.1461818181818,0,User1
8583920547,1,567.877833333333,52.0595,0,User1
8583953869,1,568.112153846154,51.9861538461538,0,User1
8583987255,1,568.313,51.9232857142857,0,User1
8584020709,1,568.487066666667,51.8688,0,User1
8584053995,1,568.639375,51.821125,0,User1
8584087377,1,569.176705882353,51.7790588235294,0,User1
8584120757,1,569.699055555555,51.7416666666667,0,User1
8584153980,1,570.179368421053,51.7082105263158,0,User1
8584187372,1,570.61165,51.6781,0,User1
8584220819,1,571.002761904762,51.678619047619,0,User1
8584254122,1,571.358318181818,51.6972727272727,0,User1
8584287482,1,571.683086956522,51.7143043478261,0,User1
8584320935,1,572.161958333333,51.7299166666667,0,User1
8584354248,1,572.60252,51.64864,0,User1
8584387617,1,573.009192307692,51.4700384615385,0,User1
8584421066,1,573.479,51.3046666666667,0,User1
8584454350,1,573.91525,51.1511071428572,0,User1
8584487724,1,574.321413793103,51.0081379310345,0,User1
8584521092,1,574.7005,50.8747,0,User1
8584554626,1,575.055129032258,50.7566451612903,0,User1
8584587817,1,575.39359375,50.64596875,0,User1
8584621124,1,575.718242424242,50.542,0,User1
8584654484,1,576.023794117647,50.4441470588235,0,User1
8584687877,1,576.311885714286,50.3518857142857,0,User1
8584721374,1,576.565222222222,50.4446666666667,0,User1
8584754693,1,576.804864864865,50.5324324324324,0,User1
8584788066,1,577.031894736842,50.6155789473684,0,User1
8584821493,1,577.247282051282,50.6944615384615,0,User1
8584854853,1,577.4519,50.7989,0,User1
8584888167,1,577.646536585366,50.9464390243902,0,User1
8584921481,1,577.831904761905,51.0869523809524,0,User1
8584954927,1,578.007162790698,51.2209302325581,0,User1
8584988367,1,578.122318181818,51.3488181818182,0,User1
8585021542,1,578.232355555556,51.4905555555556,0,User1
8585054988,1,578.337608695652,51.6261304347826,0,User1
8585088279,1,578.438382978723,51.7559361702128,0,User1
8585121710,1,578.534958333333,51.9125,0,User1
8585155034,1,578.577632653061,52.0626734693878,0,User1
8585188335,1,578.6186,52.20684,0,User1
8585221784,1,578.657960784314,52.3840392156863,0,User1
8585255245,1,578.695807692308,52.5544230769231,0,User1
8585288539,1,578.732226415094,52.7183773584906,0,User1
8585321876,1,578.859222222222,52.8505185185185,0,User1
8585355366,1,578.9816,52.9778545454545,0,User1
8585388736,1,579.099607142857,53.1006428571429,0,User1
8585422018,1,579.180228070176,53.2191228070175,0,User1
8585455270,1,577.106,120.264,0,User1
8585488646,1,576.117,137.5,0,User1
8585521974,1,576.117,137.5,0,User1
8585555465,1,576.117,137.5,0,User1
8585588761,1,574.921,139.851,0,User1
8585622241,1,573.6616,142.252,0,User1
8585655517,1,572.495833333333,143.852666666667,0,User1
8585688979,1,571.381,144.996,0,User1
8585722259,1,570.143625,145.8535,0,User1
8585755789,1,569.179444444444,145.321333333333,0,User1
8585789012,1,568.4081,144.6172,0,User1
8585822453,1,567.777,144.007909090909,0,User1
8585855895,1,567.97225,143.500166666667,0,User1
8585889177,1,568.353769230769,143.070538461538,0,User1
8585922415,1,568.680785714286,142.218785714286,0,User1
8585955993,1,572.932,89.515,0,User1
8585989152,1,575.557,89.515,0,User1
8586022510,1,578.6395,89.515,0,User1
8586056059,1,581.108,85.4386666666667,0,User1
8586089414,1,583.07025,83.4005,0,User1
8586122709,1,585.6162,82.1776,0,User1
8586156167,1,587.505166666667,81.3623333333333,0,User1
8586193767,1,589.929285714286,80.78,0,User1
8586227135,1,591.747375,79.150375,0,User1
8586260332,1,593.161444444444,77.8828888888889,0,User1
8586294045,1,594.1529,76.8689,0,User1
8586327281,1,596.256,151.694,0,User1
8586360518,1,596.256,173.968,0,User1
8586393801,1,596.256,173.968,0,User1
8586427148,1,596.256,173.968,0,User1
8586460486,1,597.11125,173.968,0,User1
8586494130,1,597.6244,173.968,0,User1
8586527478,1,597.9665,173.968,0,User1
8586560892,1,597.698285714286,173.968,0,User1
8586593997,1,594.675,96.431,0,User1
8586627344,1,589.022,96.431,0,User1
8586660876,1,585.422,96.431,0,User1
8586694444,1,584.222,92.057,0,User1
8586727506,1,583.622,89.87,0,User1
8586761016,1,583.262,88.5578,0,User1
8586794123,1,583.022,87.683,0,User1
8586827490,1,582.850571428571,87.0581428571428,0,User1
8586861084,1,824.574,98.134,0,User1
8586894166,1,824.574,106.873,0,User1
8586927687,1,824.574,106.873,0,User1
8586960931,1,825.607,106.873,0,User1
8586994443,1,827.4505,106.873,0,User1
8587027742,1,828.6882,106.873,0,User1
8587061091,1,829.513333333333,107.231333333333,0,User1
8587094447,1,830.102714285714,107.487285714286,0,User1
8587127997,1,829.1445,107.67925,0,User1
8587161234,1,0,0,0,User1
8587194722,1,786.627,30.496,0,User1
8587227902,1,786.627,30.496,0,User1
8587261178,1,786.627,30.496,0,User1
8587294612,1,878.654,130.868,0,User1
8587328070,1,878.654,130.868,0,User1
8587361340,1,878.654,130.868,0,User1
8587394734,1,880.665,134.217333333333,0,User1
8587428260,1,881.6705,135.892,0,User1
8587461468,1,882.2738,136.8968,0,User1
8587494936,1,882.988833333333,134.872666666667,0,User1
8587528180,1,883.499571428571,133.426857142857,0,User1
8587561601,1,883.882625,132.3425,0,User1
8587595272,1,884.455777777778,131.499111111111,0,User1
8587628492,1,884.9143,130.8244,0,User1
8587661483,1,885.289454545455,130.272363636364,0,User1
8587695247,1,885.602083333333,128.123833333333,0,User1
8587728570,1,886.042538461538,125.916615384615,0,User1
8587761987,1,886.420071428571,123.884,0,User1
8587795043,1,886.747266666667,121.969266666667,0,User1
8587828468,1,887.0279375,120.2241875,0,User1
8587861846,1,886.991882352941,118.684411764706,0,User1
8587895348,1,886.959833333333,117.315722222222,0,User1
8587928551,1,886.415,255.727,0,User1
8587961894,1,885.669,255.727,0,User1
8587995619,1,883.501,255.727,0,User1
8588028983,1,882.778333333333,254.280666666667,0,User1
8588061877,1,882.417,252.79175,0,User1
8588095662,1,882.2002,251.5874,0,User1
8588128719,1,882.055666666667,250.592666666667,0,User1
8588162783,1,882.225714285714,249.882142857143,0,User1
8588195803,1,883.32825,249.34925,0,User1
8588229390,1,884.185777777778,248.934777777778,0,User1
8588262440,1,884.8718,248.6032,0,User1
8588296072,1,885.433090909091,248.034,0,User1
8588329636,1,886.6855,246.86025,0,User1
8588362868,1,887.745230769231,245.867076923077,0,User1
8588396364,1,888.653571428571,245.015785714286,0,User1
8588429741,1,889.752866666667,244.278,0,User1
8588462846,1,890.71475,243.25275,0,User1
8588495733,1,891.563470588235,242.159941176471,0,User1
8588529323,1,892.316388888889,241.188555555556,0,User1
8588562595,1,892.916,240.319421052632,0,User1
8588596072,1,893.45565,239.5372,0,User1
8588629160,1,893.943904761905,238.829476190476,0,User1
8588662529,1,906.869,306.608,0,User1
8588695888,1,906.869,306.608,0,User1
8588729397,1,906.869,306.608,0,User1
8588762708,1,908.547,306.608,0,User1
8588796335,1,911.3935,306.608,0,User1
8588829457,1,915.306,306.608,0,User1
8588862731,1,994.423,295.33,0,User1
8588896449,1,1018.223,289.294,0,User1
8588929357,1,1020.067,286.335,0,User1
8588963066,1,1020.68166666667,285.348666666667,0,User1
8588996336,1,1020.989,284.8555,0,User1
8589029649,1,1021.1734,283.5522,0,User1
8589062965,1,1021.301,282.683333333333,0,User1
8589096454,1,1022.22371428571,282.062714285714,0,User1
8589129946,1,1022.91575,281.19775,0,User1
8589158865,1,1023.454,280.525,0,User1
8589192161,1,1023.8846,279.9868,0,User1
8589225525,1,1024.23690909091,279.546454545455,0,User1
8589258907,1,1024.5305,279.1795,0,User1
8589292364,1,1024.77892307692,278.962076923077,0,User1
8589325734,1,1024.99185714286,278.917214285714,0,User1
8589358888,1,1025.1764,278.883533333333,0,User1
8589392261,1,1025.337875,278.8540625,0,User1
8589425706,1,1025.41335294118,278.828058823529,0,User1
8589459013,1,1025.47288888889,278.804944444444,0,User1
8589492410,1,1025.39036842105,278.836684210526,0,User1
8589525778,1,1025,278.86525,0,User1
8589559152,1,1023.72195238095,278.891095238095,0,User1
8589592526,1,786.274,277.751,0,User1
8589625970,1,786.274,274.313,0,User1
8589659276,1,786.274,272.4615,0,User1
8589692729,1,787.325333333333,271.84,0,User1
8589726009,1,788.79825,269.46525,0,User1
8589759384,1,789.682,267.1964,0,User1
8589792727,1,790.271166666667,265.648,0,User1
8589826094,1,790.692,264.542,0,User1
8589859471,1,791.007625,263.7125,0,User1
8589892759,1,750.709,264.725,0,User1
8589926221,1,727.266,329.235,0,User1
8589959522,1,717.076,329.235,0,User1
8589992897,1,717.076,329.235,0,User1
8590026274,1,717.076,329.235,0,User1
8590059718,1,714.297,329.235,0,User1
8590093017,1,712.6296,329.235,0,User1
8590126380,1,711.518,329.235,0,User1
8590159755,1,710.804714285714,329.235,0,User1
8590193140,1,925.749,438.19,0,User1
8590226499,1,926.416,438.19,0,User1
8590259849,1,926.416,438.19,0,User1
8590293143,1,926.416,439.296333333333,0,User1
8590326594,1,928.8975,439.8495,0,User1
8590359889,1,930.3864,440.1814,0,User1
8590393340,1,931.379,440.402666666667,0,User1
8590426633,1,932.526,440.560714285714,0,User1
8590460089,1,933.38625,440.67925,0,User1
8590493468,1,934.055333333333,440.771444444444,0,User1
8590526841,1,934.4747,441.0495,0,User1
8590560241,1,934.817818181818,441.277,0,User1
8590593496,1,935.10375,441.466583333333,0,User1
8590626918,1,935.345692307692,441.627,0,User1
8590660335,1,935.553071428571,441.736285714286,0,User1
8590693588,1,919.635,161.418,0,User1
8590726955,1,907.539,161.418,0,User1
8590760460,1,904.3045,161.418,0,User1
8590793711,1,903.226333333333,162.323333333333,0,User1
8590827085,1,902.68725,163.559,0,User1
8590860510,1,902.3638,165.1222,0,User1
8590893849,1,902.148166666667,166.164333333333,0,User1
8590927134,1,900.226428571429,166.908714285714,0,User1
8590960566,1,898.785125,166.448625,0,User1
8590993961,1,888.696,103.573,0,User1
8591027394,1,885.832,85.634,0,User1
8591060768,1,884.9805,85.634,0,User1
8591094120,1,883.970666666667,85.634,0,User1
8591127268,1,883.46575,85.634,0,User1
8591160731,1,883.1628,85.634,0,User1
8591194059,1,882.311,85.634,0,User1
8591227580,1,881.494428571429,85.634,0,User1
8591260788,1,820.202,207.406,0,User1
8591294190,1,791.962,224.143,0,User1
8591327562,1,791.962,226.8895,0,User1
8591360952,1,791.962,227.805,0,User1
8591394294,1,792.839,228.26275,0,User1
8591427824,1,793.3652,228.5374,0,User1
8591461052,1,793.716,228.7205,0,User1
8591494450,1,715.143,292.026,0,User1
8591527880,1,715.143,292.026,0,User1
8591561116,1,715.143,292.026,0,User1
8591594490,1,713.279,292.026,0,User1
8591632179,1,712.347,292.026,0,User1
8591665329,1,711.7878,292.026,0,User1
8591699051,1,711.415,292.026,0,User1
8591732312,1,711.148714285714,293.406714285714,0,User1
8591765646,1,807.269,342.942,0,User1
8591798901,1,1004.179,536.169,0,User1
8591832209,1,1004.179,536.169,0,User1
8591865607,1,1004.179,536.169,0,User1
8591899312,1,1004.179,536.169,0,User1
8591932642,1,1004.179,536.169,0,User1
8591966021,1,1003.8292,540.5084,0,User1
8591999031,1,1003.096,544.516666666667,0,User1
8592032526,1,1002.42228571429,547.379714285714,0,User1
8592065915,1,1001.73275,549.527,0,User1
8592099491,1,1001.19644444444,552.932555555556,0,User1
8592132431,1,996.906,658.713,0,User1
8592165934,1,994.411,664.564,0,User1
8592199211,1,994.411,664.564,0,User1
8592232754,1,994.411,664.564,0,User1
8592266178,1,984.65625,660.3955,0,User1
8592299429,1,944.144,618.553,0,User1
8592332681,1,944.144,618.553,0,User1
8592366410,1,944.144,618.553,0,User1
8592399521,1,940.080666666667,621.282333333333,0,User1
8592432870,1,938.049,623.452,0,User1
8592466180,1,936.83,624.7538,0,User1
8592499756,1,936.017333333333,625.621666666667,0,User1
8592533112,1,935.436857142857,626.241571428572,0,User1
8592566254,1,935.0015,626.7065,0,User1
8592599657,1,934.662888888889,627.068111111111,0,User1
8592633266,1,984.535,636.229,0,User1
8592666435,1,984.535,648.293,0,User1
8592699891,1,984.535,648.7105,0,User1
8592733047,1,979.502666666667,648.849666666667,0,User1
8592766493,1,976.9865,648.91925,0,User1
8592800149,1,975.4768,648.961,0,User1
8592833527,1,976.9285,644.464666666667,0,User1
8592866758,1,977.965428571429,641.253,0,User1
8592899985,1,978.743125,638.84425,0,User1
8592933382,1,979.861222222222,635.455111111111,0,User1
8592966909,1,981.1587,632.7438,0,User1
8593000287,1,982.220272727273,630.525454545455,0,User1
8593033644,1,983.104916666667,628.152583333333,0,User1
8593066664,1,982.793076923077,625.989461538462,0,User1
8593100261,1,982.525785714285,623.919,0,User1
8593133433,1,982.294133333333,622.1246,0,User1
8593167014,1,982.0914375,620.5545,0,User1
8593200168,1,981.912588235294,619.169117647059,0,User1
8593233708,1,981.753611111111,617.937666666667,0,User1
8593266988,1,981.611368421052,616.538842105263,0,User1
8593300200,1,981.28555,615.2799,0,User1
8593333529,1,980.990761904762,614.140857142857,0,User1
8593367187,1,980.722772727273,613.048863636364,0,User1
8593400419,1,980.382913043478,612.051826086957,0,User1
8593434047,1,980.071375,611.137875,0,User1
8593467057,1,979.78476,610.29704,0,User1
8593500750,1,979.520192307692,609.520884615385,0,User1
8593533773,1,979.047481481481,608.942333333334,0,User1
8593567495,1,978.217142857143,608.532464285715,0,User1
8593600863,1,976.910724137931,608.254068965517,0,User1
8593633998,1,935.813,604.73,0,User1
8593667662,1,935.813,607.972,0,User1
8593701055,1,935.813,608.257,0,User1
8593733886,1,935.813,609.104,0,User1
8593767370,1,935.813,610.85475,0,User1
8593800824,1,935.813,612.4102,0,User1
8593834117,1,934.066166666667,614.109333333333,0,User1
8593867735,1,932.818428571429,615.373285714286,0,User1
8593900920,1,931.882625,616.72675,0,User1
8593934502,1,930.771888888889,618.039111111111,0,User1
8593967870,1,929.8833,619.3521,0,User1
8594001045,1,929.156272727273,620.980181818182,0,User1
8594034615,1,928.8,622.336916666667,0,User1
8594067992,1,928.498538461538,623.484923076923,0,User1
8594101203,1,928.240142857143,624.468928571429,0,User1
8594134471,1,928.0162,625.321733333334,0,User1
8594167914,1,927.82025,626.2799375,0,User1
8594201369,1,927.562058823529,627.251411764706,0,User1
8594234727,1,927.255166666666,628.114944444445,0,User1
8594267906,1,926.980578947368,628.887578947369,0,User1
8594301474,1,926.73345,629.58295,0,User1
8594334518,1,926.528857142857,630.362857142857,0,User1
8594368213,1,926.342863636364,631.080772727273,0,User1
8594401585,1,926.173043478261,631.736260869565,0,User1
8594434743,1,926.017375,632.337125,0,User1
8594468093,1,926.18736,632.88992,0,User1
8594501468,1,926.849,633.400192307692,0,User1
8594534739,1,927.513037037037,633.811851851852,0,User1
8594568478,1,928.429464285714,634.132892857143,0,User1
8594601695,1,929.282689655172,634.412517241379,0,User1
8594630587,1,930.079033333333,634.6735,0,User1
8594663931,1,930.824,634.91764516129,0,User1
8594697305,1,931.668,635.14653125,0,User1
8594730697,1,973.22,642.242,0,User1
8594764146,1,977.635,645.569,0,User1
8594797515,1,979.2825,647.6045,0,User1
8594830816,1,979.831666666667,648.751,0,User1
8594864274,1,980.10625,650.98125,0,User1
8594897560,1,980.271,652.3194,0,User1
8594931008,1,756.687,657.672,0,User1
8594964385,1,756.687,657.672,0,User1
8594997767,1,756.687,657.672,0,User1
8595030921,1,751.275666666667,657.672,0,User1
8595064368,1,748.089,657.672,0,User1
8595097763,1,746.177,657.672,0,User1
8595131049,1,744.902333333333,654.668666666667,0,User1
8595164412,1,646.605,639.652,0,User1
8595197788,1,646.605,639.652,0,User1
8595231173,1,646.605,638.616,0,User1
8595264550,1,644.132666666667,636.437,0,User1
8595297922,1,642.2795,635.05075,0,User1
8595331386,1,640.3424,634.219,0,User1
8595364670,1,638.3975,633.6645,0,User1
8595398055,1,637.008285714286,633.268428571429,0,User1
8595431439,1,635.966375,632.971375,0,User1
8595464670,1,635.156,632.740333333333,0,User1
8595498052,1,634.5077,632.5555,0,User1
8595531396,1,633.977272727273,632.404272727273,0,User1
8595564798,1,746.346,630.892,0,User1
8595598162,1,746.346,630.892,0,User1
8595631586,1,746.346,590.041,0,User1
8595664919,1,730.388,590.041,0,User1
8595698300,1,730.388,590.041,0,User1
8595731714,1,730.388,590.041,0,User1
8595765026,1,735.80425,590.041,0,User1
8595798494,1,739.054,585.249,0,User1
8595831797,1,741.2205,578.951333333333,0,User1
8595865178,1,741.544571428571,574.453,0,User1
8595898501,1,740.992875,571.07925,0,User1
8595931777,1,695.751,554.895,0,User1
8595965162,1,695.751,554.895,0,User1
8595998658,1,695.751,554.895,0,User1
8596031901,1,695.751,554.895,0,User1
8596065275,1,699.0295,554.895,0,User1
8596098660,1,706.2604,554.895,0,User1
8596132024,1,711.081,554.895,0,User1
8596165463,1,714.524285714286,554.895,0,User1
8596198787,1,713.636,487.437,0,User1
8596232230,1,0,0,0,User1
8596265621,1,380.335,378.175,0,User1
8596298969,1,380.335,378.175,0,User1
8596332184,1,380.335,378.175,0,User1
8596365616,1,625.378,446.145,0,User1
8596398994,1,722.955,542.132,0,User1
