#time;ID;x;y;pupile;UserName
9157760055;1;861.782073170731;622.124487804878;0;User1
9157793518;1;861.714761904762;621.955904761905;0;User1
9157826939;1;861.650581395349;621.770860465116;0;User1
9157860265;1;861.589318181818;621.566545454545;0;User1
9157893686;1;861.530777777778;621.338844444444;0;User1
9157927317;1;861.511434782609;621.117434782609;0;User1
9157960412;1;861.492914893617;620.897489361702;0;User1
9157993651;1;861.475166666667;620.686708333333;0;User1
9158027143;1;861.458142857143;620.484530612245;0;User1
9158060467;1;861.4418;620.29044;0;User1
9158093922;1;716.899;315.553;0;User1
9158127633;1;716.899;315.553;0;User1
9158160427;1;716.899;315.553;0;User1
9158194215;1;716.899;315.553;0;User1
9158227400;1;918.922;387.446;0;User1
9158260549;1;1065.457;391.635;0;User1
9158294038;1;1065.457;391.635;0;User1
9158327737;1;1065.457;391.635;0;User1
9158360740;1;1065.457;391.635;0;User1
9158394152;1;1065.457;391.635;0;User1
9158427689;1;1059.623;505.845;0;User1
9158460860;1;1056.387;505.845;0;User1
9158494402;1;1051.5685;505.845;0;User1
9158527726;1;1046.93066666667;505.845;0;User1
9158560917;1;1044.5465;505.845;0;User1
9158594343;1;1037.394;392.695;0;User1
9158627816;1;1037.394;392.695;0;User1
9158661293;1;1032.9065;392.695;0;User1
9158694616;1;1031.41066666667;393.566;0;User1
9158727973;1;1030.66275;394.0015;0;User1
9158761368;1;1030.214;394.2628;0;User1
9158794623;1;1029.91483333333;394.437;0;User1
9158827954;1;1029.23971428571;394.561428571429;0;User1
9158861359;1;1028.733375;394.18075;0;User1
9158894576;1;1028.33955555556;393.625111111111;0;User1
9158928012;1;1028.0245;393.1806;0;User1
9158961320;1;1027.76672727273;392.816909090909;0;User1
9158994714;1;1027.60216666667;392.513833333333;0;User1
9159028180;1;1027.46292307692;392.257384615385;0;User1
9159061635;1;1027.34357142857;391.878714285714;0;User1
9159094938;1;1027.24546666667;391.211;0;User1
9159128288;1;1027.19625;390.4709375;0;User1
9159161730;1;1027.17629411765;389.459588235294;0;User1
9159195182;1;1027.28516666667;388.560611111111;0;User1
9159228894;1;1027.40552631579;387.756263157895;0;User1
9159261993;1;1027.6866;387.03235;0;User1
9159295188;1;1027.9409047619;386.377380952381;0;User1
9159328402;1;1028.17209090909;385.781954545455;0;User1
9159361904;1;917.972;393.73;0;User1
9159395200;1;522.835;578.594;0;User1
9159428508;1;518.456;582.43;0;User1
9159461922;1;518.456;586.8415;0;User1
9159495247;1;518.456;588.312;0;User1
9159528693;1;518.153;589.04725;0;User1
9159562043;1;517.9712;589.3306;0;User1
9159595462;1;517.85;589.444;0;User1
9159628789;1;517.264714285714;589.525;0;User1
9159666271;1;516.82575;589.58575;0;User1
9159699950;1;516.484333333333;589.688;0;User1
9159733285;1;516.2112;589.9009;0;User1
9159766174;1;515.987727272727;590.161909090909;0;User1
9159800097;1;514.6875;590.516666666667;0;User1
9159833055;1;513.587307692308;590.816846153846;0;User1
9159866472;1;512.644285714286;591.074142857143;0;User1
9159899894;1;511.623266666667;591.297133333333;0;User1
9159933507;1;0;0;0;User1
9159966788;1;952.988;279.529;0;User1
9160000124;1;952.988;279.529;0;User1
9160033341;1;952.988;279.529;0;User1
9160066939;1;976.617;351.369;0;User1
9160101018;1;986.419;351.369;0;User1
9160133787;1;986.419;351.369;0;User1
9160167560;1;986.419;352.050333333333;0;User1
9160200887;1;986.05625;352.4505;0;User1
9160234655;1;674.167;371.226;0;User1
9160266960;1;664.082;388.164;0;User1
9160300247;1;664.082;388.164;0;User1
9160333737;1;664.082;388.164;0;User1
9160367087;1;663.4165;388.14;0;User1
9160401093;1;662.519;388.1256;0;User1
9160433884;1;661.787666666667;388.116;0;User1
9160466998;1;661.265285714286;388.392571428571;0;User1
9160500566;1;660.8735;388.662375;0;User1
9160534055;1;660.568777777778;389.090444444444;0;User1
9160567039;1;660.325;391.0984;0;User1
9160600785;1;660.125545454546;392.741272727273;0;User1
9160633907;1;662.855583333333;394.110333333333;0;User1
9160667368;1;665.165615384616;396.886076923077;0;User1
9160700701;1;667.145642857143;399.265285714286;0;User1
9160734646;1;668.250333333334;401.327266666667;0;User1
9160767514;1;638.521;757.77;0;User1
9160800845;1;638.521;784.268;0;User1
9160836004;1;638.521;787.463;0;User1
9160867390;1;635.867333333333;788.528;0;User1
9160901637;1;634.5405;789.0605;0;User1
9160934075;1;633.7444;789.38;0;User1
9160967442;1;473.837;790.658;0;User1
9161001246;1;473.837;790.658;0;User1
9161034174;1;473.837;791.4375;0;User1
9161067586;1;473.364333333333;791.697333333333;0;User1
9161100943;1;472.8065;791.82725;0;User1
9161134469;1;470.9084;791.9052;0;User1
9161167614;1;469.643;791.957166666667;0;User1
9161201203;1;468.739142857143;792.023571428572;0;User1
9161234611;1;468.06125;792.073375;0;User1
9161267686;1;467.534;792.112111111111;0;User1
9161301290;1;467.1122;792.1431;0;User1
9161334534;1;467.322090909091;792.261181818182;0;User1
9161368000;1;467.941333333333;792.37425;0;User1
9161401170;1;468.465307692308;792.469923076923;0;User1
9161434783;1;468.914428571428;792.551928571429;0;User1
9161468033;1;469.352066666667;792.651133333334;0;User1
9161501369;1;549.879;794.726;0;User1
9161534553;1;549.879;794.726;0;User1
9161568154;1;549.879;794.726;0;User1
9161601525;1;550.619333333333;794.726;0;User1
9161634756;1;552.06225;794.8435;0;User1
9161668020;1;553.809;794.914;0;User1
9161701677;1;555.6085;794.961;0;User1
9161735073;1;557.474857142857;794.994571428571;0;User1
9161768288;1;559.638;795.027375;0;User1
9161801501;1;561.320444444444;795.208444444444;0;User1
9161834845;1;562.6664;795.3732;0;User1
9161868321;1;564.673272727273;795.514909090909;0;User1
9161901640;1;566.766;795.633;0;User1
9161935040;1;569.813769230769;795.732923076923;0;User1
9161968290;1;614.556;796.916;0;User1
9162001669;1;620.768;796.674;0;User1
9162035275;1;623.6885;796.4645;0;User1
9162068443;1;627.732333333333;796.342;0;User1
9162102040;1;629.75425;796.28075;0;User1
9162135522;1;630.9674;796.244;0;User1
9162168798;1;631.776166666667;796.2195;0;User1
9162201925;1;632.353857142857;796.202;0;User1
9162235520;1;752.676;795.176;0;User1
9162268681;1;752.676;794.644;0;User1
9162302086;1;752.676;794.644;0;User1
9162335557;1;754.045;794.644;0;User1
9162368570;1;754.7295;794.62175;0;User1
9162402228;1;755.1402;794.6084;0;User1
9162435439;1;755.414;794.5995;0;User1
9162468801;1;844.335;793.016;0;User1
9162502407;1;844.335;791.538;0;User1
9162535542;1;844.335;791.538;0;User1
9162569336;1;844.335;791.538;0;User1
9162602326;1;844.335;791.538;0;User1
9162631412;1;844.335;791.538;0;User1
9162664722;1;844.870833333333;791.538;0;User1
9162698180;1;845.253571428571;791.538;0;User1
9162731476;1;845.540625;791.538;0;User1
9162764843;1;846.144;791.538;0;User1
9162798099;1;846.6632;791.6188;0;User1
9162831512;1;847.177181818182;791.705636363636;0;User1
9162864840;1;847.648166666667;791.778;0;User1
9162898222;1;848.046692307692;791.839230769231;0;User1
9162931588;1;848.388285714286;791.828428571429;0;User1
9162964965;1;848.941733333333;791.819066666667;0;User1
9162998350;1;849.5686875;791.810875;0;User1
9163031709;1;850.121882352941;791.649411764706;0;User1
9163065094;1;850.613611111111;791.471277777778;0;User1
9163098447;1;851.178368421053;791.288789473684;0;User1
9163131843;1;851.71285;791.11795;0;User1
9163165299;1;852.543333333333;790.805047619048;0;User1
9163198608;1;853.631681818182;790.447545454546;0;User1
9163231827;1;854.954217391304;790.121130434783;0;User1
9163265283;1;856.166541666666;789.821916666667;0;User1
9163298648;1;857.28188;789.5238;0;User1
9163331951;1;858.311423076923;789.241923076923;0;User1
9163365328;1;859.264703703704;788.980925925926;0;User1
9163398795;1;860.149892857143;788.738571428571;0;User1
9163432092;1;861.320413793103;788.485206896552;0;User1
9163465543;1;862.4129;788.248733333333;0;User1
9163498834;1;863.434903225806;788.027516129032;0;User1
9163532198;1;864.349125;787.820125;0;User1
9163565585;1;730.639;781.391;0;User1
9163599037;1;729.819;782.878;0;User1
9163632315;1;729.819;783.7305;0;User1
9163665579;1;729.819;784.316;0;User1
9163698994;1;729.819;784.719;0;User1
9163732412;1;729.819;785.241;0;User1
9163765711;1;731.9605;785.668166666667;0;User1
9163799120;1;734.139714285714;786.223285714286;0;User1
9163832564;1;735.774125;786.815125;0;User1
9163865871;1;737.045333333333;787.303888888889;0;User1
9163899212;1;738.0623;787.8633;0;User1
9163932656;1;739.496909090909;788.414181818182;0;User1
9163966027;1;740.915833333333;788.918;0;User1
9163999388;1;742.116461538462;789.451384615385;0;User1
9164032802;1;743.145571428571;789.920357142857;0;User1
9164066180;1;744.498133333333;790.3268;0;User1
9164099386;1;745.681625;790.6824375;0;User1
9164132742;1;746.725882352941;791.170470588235;0;User1
9164166175;1;788.447;798.979;0;User1
9164199509;1;788.904;798.979;0;User1
9164232866;1;794.4865;798.979;0;User1
9164266300;1;799.372;798.979;0;User1
9164299632;1;801.81475;799.25075;0;User1
9164333001;1;803.2804;799.4138;0;User1
9164366337;1;805.646;799.5225;0;User1
9164399756;1;807.335714285714;799.600142857143;0;User1
9164433276;1;808.603;799.658375;0;User1
9164466484;1;809.875111111111;799.703666666667;0;User1
9164499939;1;811.1814;799.7399;0;User1
9164533166;1;812.250181818182;799.830272727273;0;User1
9164566489;1;813.140833333333;799.905583333333;0;User1
9164599918;1;814.063923076923;799.969307692308;0;User1
9164633326;1;814.879357142857;800.023928571429;0;User1
9164666702;1;816.147133333333;800.071266666667;0;User1
9164700047;1;817.2564375;800.1126875;0;User1
9164733359;1;818.235235294118;800.149235294118;0;User1
9164766843;1;819.721333333333;800.181722222222;0;User1
9164800116;1;821.051;800.210789473684;0;User1
9164833584;1;822.2477;800.23695;0;User1
9164866933;1;823.428714285714;800.315714285714;0;User1
9164900394;1;824.502363636364;800.387318181818;0;User1
9164933749;1;825.482652173913;800.452695652174;0;User1
9164967047;1;827.077;800.414958333333;0;User1
9165000373;1;871.967;798.916;0;User1
9165033801;1;882.061;796.207;0;User1
9165067053;1;882.061;793.114;0;User1
9165100585;1;882.061;792.083;0;User1
9165133780;1;882.122;791.5675;0;User1
9165167105;1;882.1586;790.7206;0;User1
9165200639;1;882.183;789.4735;0;User1
9165234013;1;883.534285714286;788.582714285714;0;User1
9165267241;1;884.7805;787.914625;0;User1
9165300662;1;885.79;787.251444444444;0;User1
9165334098;1;886.5976;786.7209;0;User1
9165367468;1;887.258363636363;786.286818181818;0;User1
9165400673;1;887.809;785.925083333333;0;User1
9165434138;1;888.274923076923;785.801538461538;0;User1
9165467507;1;820.359;785.913;0;User1
9165500790;1;820.359;792.761;0;User1
9165534150;1;820.359;792.761;0;User1
9165567480;1;820.359;792.761;0;User1
9165600920;1;818.476;792.761;0;User1
9165638454;1;817.3462;792.9162;0;User1
9165671927;1;816.593;793.341666666667;0;User1
9165705464;1;816.055;793.957428571429;0;User1
9165738541;1;815.442875;794.465625;0;User1
9165771873;1;814.750222222222;795.153888888889;0;User1
9165805527;1;814.1961;795.7074;0;User1
9165838832;1;813.742727272727;796.160272727273;0;User1
9165872191;1;813.364916666667;796.537666666667;0;User1
9165905332;1;813.045230769231;796.846153846154;0;User1
9165938732;1;812.771214285715;797.0675;0;User1
9165972213;1;812.533733333334;797.210266666667;0;User1
9166005707;1;812.3259375;797.3040625;0;User1
9166039079;1;812.318117647059;797.351941176471;0;User1
9166072230;1;855.721;796.448;0;User1
9166105707;1;855.721;796.147;0;User1
9166138988;1;855.721;796.147;0;User1
9166172343;1;855.721;796.147;0;User1
9166205646;1;855.721;796.147;0;User1
9166239087;1;855.721;796.147;0;User1
9166272614;1;0;0;0;User1
9166305675;1;853.108166666667;797.584;0;User1
9166339264;1;851.241857142857;796.493571428571;0;User1
9166372425;1;849.842125;795.78425;0;User1
9166405835;1;851.687333333333;795.232555555555;0;User1
9166439143;1;853.5502;794.7912;0;User1
9166472577;1;855.314545454545;794.430090909091;0;User1
9166506169;1;857.096583333333;793.9955;0;User1
9166539510;1;858.604461538462;793.627769230769;0;User1
9166572944;1;859.896928571429;793.312571428571;0;User1
9166606114;1;861.017066666667;793.024866666667;0;User1
9166639401;1;861.9971875;792.755375;0;User1
9166672843;1;862.722529411765;792.517588235294;0;User1
9166706394;1;863.367277777778;792.306222222222;0;User1
9166739419;1;863.944157894737;792.117105263158;0;User1
9166773073;1;864.46335;791.9469;0;User1
9166806387;1;864.894047619048;791.792904761905;0;User1
9166839781;1;865.191272727273;791.652909090909;0;User1
9166873115;1;778.556;788.713;0;User1
9166906240;1;450.171;788.713;0;User1
9166939772;1;450.171;788.713;0;User1
9166973255;1;450.171;788.713;0;User1
9167006466;1;450.171;788.713;0;User1
9167039790;1;450.171;788.713;0;User1
9167073386;1;449.7382;788.713;0;User1
9167106472;1;445.6655;788.713;0;User1
9167140118;1;442.756428571429;788.612571428571;0;User1
9167173441;1;440.574625;788.46125;0;User1
9167206602;1;440.319;787.864111111111;0;User1
9167240411;1;701.784;456.555;0;User1
9167273339;1;701.784;456.303;0;User1
9167306659;1;701.784;455.579;0;User1
9167340417;1;699.998;455.187;0;User1
9167373390;1;698.7885;454.657;0;User1
9167407047;1;698.0628;453.8544;0;User1
9167440421;1;697.579;453.319333333333;0;User1
9167473790;1;697.233428571429;452.937142857143;0;User1
9167506950;1;696.97425;452.6505;0;User1
9167540546;1;696.772666666667;452.427555555556;0;User1
9167573707;1;436.391;816.006;0;User1
9167607293;1;423.076;816.006;0;User1
9167640544;1;421.924;816.006;0;User1
9167673671;1;421.54;815.941;0;User1
9167707280;1;421.348;815.796;0;User1
9167740730;1;422.1048;814.5394;0;User1
9167773786;1;422.609333333333;813.1015;0;User1
9167807516;1;422.969714285714;811.439857142857;0;User1
9167840662;1;423.160625;810.193625;0;User1
9167874149;1;423.309111111111;809.224333333333;0;User1
9167907527;1;423.4279;808.181;0;User1
9167940894;1;425.728181818182;806.897909090909;0;User1
9167974185;1;428.44475;805.778166666667;0;User1
9168007490;1;431.252;804.696153846154;0;User1
9168040729;1;472.693;790.01;0;User1
9168074111;1;474.579;789.423;0;User1
9168107576;1;474.579;789.423;0;User1
9168141082;1;474.579;789.423;0;User1
9168174176;1;475.8;789.8715;0;User1
9168207545;1;477.1988;790.1406;0;User1
9168240868;1;478.523833333333;790.32;0;User1
9168274557;1;527.375;791.936;0;User1
9168307585;1;621.132;792.881;0;User1
9168341345;1;645.416;795.449;0;User1
9168374654;1;645.416;795.589;0;User1
9168408036;1;645.416;796.492;0;User1
9168441171;1;646.313;797.30375;0;User1
9168474447;1;646.8514;797.9228;0;User1
9168507826;1;647.525;798.427833333333;0;User1
9168541346;1;650.568428571429;798.788571428571;0;User1
9168574477;1;654.489875;799.059125;0;User1
9168608057;1;658.395666666667;799.291222222222;0;User1
9168636999;1;661.6115;799.4769;0;User1
9168670373;1;665.076272727273;799.628818181818;0;User1
9168703783;1;667.963583333333;799.755416666666;0;User1
9168737125;1;670.406692307692;799.862538461538;0;User1
9168770494;1;673.172214285714;799.915428571428;0;User1
9168803914;1;675.830066666667;799.9364;0;User1
9168837309;1;718.813;800.23;0;User1
9168870660;1;722.152;800.23;0;User1
9168903869;1;724.153;800.23;0;User1
9168937320;1;724.82;800.23;0;User1
9168970622;1;725.1535;800.23;0;User1
9169003994;1;726.3238;800.23;0;User1
9169037346;1;728.466166666667;800.23;0;User1
9169070728;1;730.071;800.23;0;User1
9169104193;1;731.46;799.99475;0;User1
9169137565;1;733.255888888889;799.811777777778;0;User1
9169170940;1;774.872;798.348;0;User1
9169204228;1;775.557;798.348;0;User1
9169237690;1;777.103;797.631;0;User1
9169270987;1;780.213;797.392;0;User1
9169304440;1;781.94875;797.2725;0;User1
9169337594;1;784.6776;796.9186;0;User1
9169370985;1;786.790333333333;796.5635;0;User1
9169404376;1;788.983285714286;796.309857142857;0;User1
9169437736;1;790.628;796.119625;0;User1
9169471112;1;791.907222222222;795.855;0;User1
9169504487;1;793.6335;795.6433;0;User1
9169537937;1;795.69;795.470090909091;0;User1
9169571221;1;798.319416666667;795.111416666667;0;User1
9169604590;1;843.309;789.301;0;User1
9169637969;1;862.868;788.943;0;User1
9169671367;1;862.868;788.867;0;User1
9169704713;1;862.868;788.841666666667;0;User1
9169738173;1;864.61525;788.829;0;User1
9169771336;1;871.2302;788.8062;0;User1
9169804804;1;875.640166666667;788.636833333333;0;User1
9169838171;1;878.790142857143;788.515857142857;0;User1
9169871546;1;879.43675;788.425125;0;User1
9169904841;1;879.939666666667;787.969777777778;0;User1
9169938210;1;880.342;787.6055;0;User1
9169971587;1;880.867181818182;787.307454545455;0;User1
9170005048;1;881.304833333333;785.80775;0;User1
9170038398;1;881.675153846154;784.538769230769;0;User1
9170071706;1;881.992571428572;783.451071428571;0;User1
9170105230;1;882.267666666667;782.577733333333;0;User1
9170138513;1;882.5615625;781.8135625;0;User1
9170171854;1;883.222235294118;781.139294117647;0;User1
9170205207;1;883.841222222222;780.539944444444;0;User1
9170238619;1;884.395052631579;780.003684210526;0;User1
9170271983;1;884.8935;779.52105;0;User1
9170305318;1;883.633952380952;779.084380952381;0;User1
9170338760;1;0;0;0;User1
9170372081;1;736.462;221.004;0;User1
9170405432;1;736.462;221.004;0;User1
9170438827;1;729.57;221.004;0;User1
9170472192;1;727.272666666667;222.553;0;User1
9170505678;1;726.124;228.48675;0;User1
9170538979;1;719.7564;232.047;0;User1
9170572287;1;715.511333333333;234.4205;0;User1
9170605704;1;712.479142857143;236.654285714286;0;User1
9170639043;1;710.205;238.329625;0;User1
9170672264;1;708.689555555555;239.632666666667;0;User1
9170705784;1;707.4772;240.9762;0;User1
9170739160;1;706.485272727273;242.075454545455;0;User1
9170772414;1;705.658666666667;242.9915;0;User1
9170806059;1;704.959230769231;243.766615384615;0;User1
9170839267;1;777.288;224.768;0;User1
9170872454;1;777.288;224.768;0;User1
9170905979;1;777.288;224.768;0;User1
9170939269;1;777.288;224.768;0;User1
9170972688;1;779.14025;224.768;0;User1
9171006043;1;780.2516;224.768;0;User1
9171039316;1;780.9925;222.344;0;User1
9171072684;1;1061.982;68.249;0;User1
9171106050;1;1061.982;68.249;0;User1
9171139525;1;1061.982;68.249;0;User1
9171172832;1;1061.982;68.249;0;User1
9171206127;1;1061.982;67.6815;0;User1
9171239497;1;1061.982;66.7008;0;User1
9171272884;1;1061.982;66.047;0;User1
9171306307;1;1061.982;65.58;0;User1
9171339767;1;1061.982;65.22975;0;User1
9171373079;1;1060.99455555556;64.9573333333333;0;User1
9171406530;1;1060.0555;65.7147;0;User1
9171439889;1;957.18;159.663;0;User1
9171473186;1;831.959;198.89;0;User1
9171506415;1;791.766;210.01;0;User1
9171539741;1;791.766;229.602;0;User1
9171573324;1;791.766;229.602;0;User1
9171610844;1;791.766;229.602;0;User1
9171644372;1;790.8405;230.771;0;User1
9171677566;1;790.2852;231.4724;0;User1
9171710823;1;789.915;231.94;0;User1
9171744249;1;789.650571428571;232.501428571429;0;User1
9171778062;1;535.731;284.065;0;User1
9171810988;1;504.892;295.844;0;User1
9171844603;1;504.892;302.7625;0;User1
9171878038;1;504.892;308.432;0;User1
9171911002;1;503.90975;311.26675;0;User1
9171944364;1;502.5512;312.9676;0;User1
9171977691;1;501.307333333333;314.287666666667;0;User1
9172011106;1;477.342;357.658;0;User1
9172044713;1;450.8;357.658;0;User1
9172078007;1;448.6535;357.658;0;User1
9172111212;1;444.89;361.184666666667;0;User1
9172144561;1;443.00825;362.948;0;User1
9172178045;1;441.8792;364.006;0;User1
9172211408;1;440.517833333333;364.711333333333;0;User1
9172244636;1;439.348;365.215142857143;0;User1
9172278200;1;436.438625;360.67725;0;User1
9172311703;1;432.738444444444;356.473888888889;0;User1
9172344863;1;429.7783;353.1112;0;User1
9172378335;1;427.356363636364;350.359909090909;0;User1
9172411758;1;424.698583333333;348.067166666667;0;User1
9172445093;1;422.233538461538;346.056923076923;0;User1
9172478515;1;379.024;321.934;0;User1
9172511665;1;379.024;321.934;0;User1
9172544937;1;379.024;321.934;0;User1
9172578426;1;379.31;321.934;0;User1
9172612507;1;519.157;586.858;0;User1
9172645260;1;526.771;586.858;0;User1
9172678501;1;526.771;586.858;0;User1
9172711778;1;526.771;586.858;0;User1
9172745211;1;527.01725;586.5895;0;User1
9172778597;1;527.165;586.4284;0;User1
9172812112;1;527.2635;586.321;0;User1
9172845212;1;527.297285714286;586.096;0;User1
9172878929;1;527.322625;585.78975;0;User1
9172912214;1;527.342333333333;585.551555555555;0;User1
9172945577;1;527.2381;585.361;0;User1
9172978971;1;526.940454545455;585.136090909091;0;User1
9173012365;1;526.44925;584.91975;0;User1
9173045677;1;525.809307692308;584.663615384615;0;User1
9173079076;1;524.995714285714;584.355214285714;0;User1
9173112467;1;524.160733333333;584.087933333333;0;User1
9173145969;1;523.258125;583.8540625;0;User1
9173178979;1;522.30494117647;583.566588235294;0;User1
9173212549;1;521.457666666667;583.249388888889;0;User1
9173245546;1;520.699578947368;582.965578947368;0;User1
9173278967;1;519.77135;582.71015;0;User1
9173312326;1;518.879095238095;582.394333333333;0;User1
9173345968;1;518.041772727273;582.107227272727;0;User1
9173378996;1;517.185652173913;581.845086956522;0;User1
9173412664;1;516.372166666667;581.604791666667;0;User1
9173446085;1;515.58852;581.38372;0;User1
9173479288;1;514.800269230769;581.276846153846;0;User1
9173512717;1;514.039851851852;581.199777777778;0;User1
9173545958;1;512.688107142857;581.885642857143;0;User1
9173579478;1;467.919;604.59;0;User1
9173612861;1;465.974;604.59;0;User1
9173645925;1;465.974;604.59;0;User1
9173679629;1;465.974;604.59;0;User1
9173712968;1;465.974;604.59;0;User1
9173746254;1;717.795;470.721;0;User1
9173779758;1;720.592;460.756;0;User1
9173813116;1;720.685;460.756;0;User1
9173846209;1;721.345333333333;460.756;0;User1
9173879838;1;722.03525;460.756;0;User1
9173913062;1;722.4492;460.5314;0;User1
9173946577;1;722.725166666667;460.224166666667;0;User1
9173979929;1;722.765428571429;460.004714285714;0;User1
9174013271;1;722.674125;459.840125;0;User1
9174046683;1;598.211;461.785;0;User1
9174079961;1;598.211;461.785;0;User1
9174113385;1;598.211;461.785;0;User1
9174146681;1;598.211;461.785;0;User1
9174179794;1;598.211;461.785;0;User1
9174213499;1;598.0204;461.785;0;User1
9174246545;1;597.882333333333;461.785;0;User1
9174280033;1;489.009;516.356;0;User1
9174313564;1;489.009;516.356;0;User1
9174346672;1;489.009;516.356;0;User1
9174380047;1;489.263;524.344333333333;0;User1
9174413918;1;489.39;528.3385;0;User1
9174447538;1;489.4662;530.735;0;User1
9174480867;1;488.976833333333;532.416666666667;0;User1
9174513987;1;488.626285714286;534.476428571429;0;User1
9174547173;1;488.363375;536.02125;0;User1
9174580821;1;488.158888888889;537.222777777778;0;User1
9174609472;1;487.7141;538.184;0;User1
9174642711;1;487.350181818182;538.970454545455;0;User1
9174676099;1;487.046916666667;539.742916666667;0;User1
9174709390;1;486.705538461539;540.396538461538;0;User1
9174742751;1;486.2885;540.956785714286;0;User1
9174776139;1;485.927066666667;541.566666666667;0;User1
9174809538;1;485.6108125;542.1353125;0;User1
9174842876;1;485.331764705882;542.63705882353;0;User1
9174876251;1;485.083722222222;543.083055555556;0;User1
9174909719;1;485.13;543.79352631579;0;User1
9174943004;1;485.2356;544.43295;0;User1
9174976391;1;485.516238095238;545.011476190476;0;User1
9175009716;1;485.888318181818;545.588454545455;0;User1
9175043009;1;486.228043478261;546.177869565218;0;User1
9175076367;1;486.539458333333;546.808583333334;0;User1
9175109844;1;486.90752;547.5872;0;User1
9175143212;1;487.422884615385;548.305923076923;0;User1
9175176500;1;487.940703703704;548.971407407407;0;User1
9175209880;1;488.469357142857;549.589357142857;0;User1
9175243246;1;489.011206896552;550.164689655172;0;User1
9175276639;1;489.560166666667;550.668333333333;0;User1
9175309992;1;490.073709677419;551.132580645161;0;User1
9175343382;1;490.55515625;551.5666875;0;User1
9175376787;1;490.998393939394;551.974484848485;0;User1
9175410117;1;491.415558823529;552.358294117647;0;User1
9175443384;1;491.808885714286;552.720171428572;0;User1
9175476833;1;492.119583333333;553.061944444445;0;User1
9175510129;1;492.388162162162;553.329189189189;0;User1
9175543504;1;492.600026315789;553.582368421053;0;User1
9175576911;1;492.750717948718;553.822564102564;0;User1
9175610260;1;492.8608;554.060175;0;User1
9175643625;1;492.92543902439;554.310756097561;0;User1
9175676993;1;492.987;554.549404761905;0;User1
9175710450;1;493.045697674418;554.776953488372;0;User1
9175743831;1;493.101727272727;555.003318181818;0;User1
9175777106;1;493.106022222222;555.219622222222;0;User1
9175810643;1;492.990760869565;555.426521739131;0;User1
9175843945;1;492.880404255319;555.624617021277;0;User1
9175877121;1;492.774645833333;555.814458333334;0;User1
9175910584;1;492.673204081632;555.996551020408;0;User1
9175943919;1;492.57582;556.1665;0;User1
9175977370;1;492.482254901961;556.325647058824;0;User1
9176010681;1;492.404692307692;556.44076923077;0;User1
9176043996;1;492.527283018868;556.377811320755;0;User1
9176077427;1;493.078296296296;556.248037037037;0;User1
9176110799;1;493.649763636363;556.081218181818;0;User1
